LogID;Log_Bt;Date;Time (UTC);MachineID;FieldID;LatUTM(m);LongUTM(m);Lat(º);Long(º);Speed (m/s);GPS PDOP ;PopSeed(Plant/ha);FertRt(kg/ha);FertWgt(kg);Mean Op Cap(m2/h);Time Operation (h);Area(m2);Row Spacing(m);Holes; seed_germ (%); SeedByM; FertByM; Seed Mode; Fert Mode;Remote Status;Duty Seed; Calc Rot Seed; Real Rot Seed
898;23;25/05/2019;12:52:09;M0;F0;724718.3515;7704309.715;-20.74738517;-42.84176267;1.02;1.35;60000;0;0.1;0;0.2513;0;0.75;28;90;5;0;MAP;OFF;OFF;71.7522;0.6;0
899;23;25/05/2019;12:52:10;M0;F0;724718.8785;7704308.878;-20.74739267;-42.8417575;1.02;1.35;60000;0;0.1;0;0.25158;0;0.75;28;90;5;0;MAP;OFF;OFF;71.7522;0.6;0
900;23;25/05/2019;12:52:11;M0;F0;724719.5097;7704308.039;-20.74740017;-42.84175133;1.03;1.4;60000;0;0.1;0;0.25186;0;0.75;28;90;5;0;MAP;OFF;OFF;72.72197;0.61;0
901;24;25/05/2019;12:52:12;M0;F0;724720.0522;7704307.053;-20.747409;-42.841746;1.03;1.4;60000;0;0.1;0;0.25214;0;0.75;28;90;5;0;MAP;OFF;OFF;72.72197;0.61;0
902;24;25/05/2019;12:52:13;M0;F0;724720.578;7704306.123;-20.74741733;-42.84174083;1.03;1.35;60000;0;0.1;0;0.25242;0;0.75;28;90;5;0;MAP;OFF;OFF;72.72197;0.61;0
903;24;25/05/2019;12:52:14;M0;F0;724721.0523;7704305.231;-20.74742533;-42.84173617;1.03;1.35;60000;0;0.1;0;0.2527;0;0.75;28;90;5;0;MAP;OFF;OFF;72.72197;0.61;0
904;24;25/05/2019;12:52:15;M0;F0;724721.5615;7704304.356;-20.74743317;-42.84173117;1.03;1.35;50000;0;0.1;0;0.25298;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
905;24;25/05/2019;12:52:16;M0;F0;724722.1211;7704303.352;-20.74744217;-42.84172567;1.03;1.35;50000;0;0.1;0;0.25326;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
906;24;25/05/2019;12:52:17;M0;F0;724722.6112;7704302.349;-20.74745117;-42.84172083;1.03;1.35;50000;0;0.1;0;0.25354;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
907;24;25/05/2019;12:52:18;M0;F0;724723.0688;7704301.512;-20.74745867;-42.84171633;1.03;1.35;50000;0;0.1;0;0.25382;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
908;24;25/05/2019;12:52:19;M0;F0;724723.4739;7704300.639;-20.7474665;-42.84171233;1.03;1.35;50000;0;0.1;0;0.2541;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
909;24;25/05/2019;12:52:20;M0;F0;724723.9985;7704299.617;-20.74747567;-42.84170717;1.03;1.35;50000;0;0.1;0;0.25438;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
910;24;25/05/2019;12:52:21;M0;F0;724724.5052;7704298.558;-20.74748517;-42.84170217;1.03;1.35;50000;0;0.1;0;0.25466;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
911;24;25/05/2019;12:52:22;M0;F0;724725.134;7704297.535;-20.74749433;-42.841696;1.03;1.35;50000;0;0.1;0;0.25494;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
912;24;25/05/2019;12:52:23;M0;F0;724725.7143;7704296.789;-20.747501;-42.84169033;1.03;1.35;50000;0;0.1;0;0.25522;0;0.75;28;90;4.2;0;MAP;OFF;OFF;62.0545;0.5;0
913;24;25/05/2019;12:52:24;M0;F0;724726.1906;7704296.044;-20.74750767;-42.84168567;1.03;1.35;50000;0;0.1;0;0.2555;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
914;24;25/05/2019;12:52:25;M0;F0;724726.7526;7704295.224;-20.747515;-42.84168017;1.03;1.35;50000;0;0.1;0;0.25578;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
915;24;25/05/2019;12:52:26;M0;F0;724727.3655;7704294.312;-20.74752317;-42.84167417;1.03;1.35;50000;0;0.1;0;0.25606;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
916;25;25/05/2019;12:52:27;M0;F0;724728.0136;7704293.435;-20.747531;-42.84166783;1.03;1.35;50000;0;0.1;0;0.25634;0;0.75;28;90;4.2;0;MAP;OFF;OFF;63.02427;0.51;0
917;25;25/05/2019;12:52:28;M0;F0;724728.5925;7704292.579;-20.74753867;-42.84166217;1.02;1.35;50000;0;0.1;0;0.25662;0;0.75;28;90;4.2;0;MAP;OFF;OFF;62.0545;0.5;0
918;25;25/05/2019;12:52:29;M0;F0;724729.0168;7704291.853;-20.74754517;-42.841658;1.02;1.35;0;0;0.1;0;0.2569;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
919;25;25/05/2019;12:52:30;M0;F0;724729.5478;7704291.311;-20.74755;-42.84165283;0;1.35;0;0;0.1;0;0.25732;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
920;25;25/05/2019;12:53:12;M0;F0;724729.8727;7704290.937;-20.74755333;-42.84164967;0;1.35;0;0;0.1;0;0.2576;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
921;25;25/05/2019;12:53:13;M0;F0;724729.873;7704290.956;-20.74755317;-42.84164967;0;1.35;0;0;0.1;0;0.25788;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
922;25;25/05/2019;12:53:14;M0;F0;724729.8906;7704290.974;-20.747553;-42.8416495;0;1.35;0;0;0.1;0;0.25816;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
923;25;25/05/2019;12:53:15;M0;F0;724729.9231;7704290.807;-20.7475545;-42.84164917;0;1.35;0;0;0.1;0;0.25844;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
924;25;25/05/2019;12:53:16;M0;F0;724730.0431;7704290.695;-20.7475555;-42.841648;0.35;1.35;0;0;0.1;0;0.25872;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
925;25;25/05/2019;12:53:17;M0;F0;724730.0422;7704290.621;-20.74755617;-42.841648;0.37;1.35;0;0;0.1;0;0.259;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
926;25;25/05/2019;12:53:18;M0;F0;724730.2321;7704290.545;-20.74755683;-42.84164617;0.36;1.35;0;0;0.1;0;0.25928;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
927;25;25/05/2019;12:53:19;M0;F0;724730.4402;7704290.524;-20.747557;-42.84164417;0;1.35;0;0;0.1;0;0.25956;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
928;25;25/05/2019;12:53:20;M0;F0;724730.7361;7704290.575;-20.7475565;-42.84164133;0;1.35;0;0;0.1;0;0.25984;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
929;25;25/05/2019;12:53:21;M0;F0;724730.962;7704290.59;-20.74755633;-42.84163917;0;1.35;0;0;0.1;0;0.26012;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
930;25;25/05/2019;12:53:22;M0;F0;724731.1351;7704290.551;-20.74755667;-42.8416375;0.4;1.35;0;0;0.1;0;0.2604;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
931;25;25/05/2019;12:53:23;M0;F0;724731.2757;7704290.679;-20.7475555;-42.84163617;0.41;1.35;0;0;0.1;0;0.26068;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
932;25;25/05/2019;12:53:24;M0;F0;724731.3481;7704290.899;-20.7475535;-42.8416355;0.42;1.35;0;0;0.1;0;0.26096;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
933;25;25/05/2019;12:53:25;M0;F0;724731.5603;7704291.192;-20.74755083;-42.8416335;0.46;1.35;0;0;0.1;0;0.26124;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
934;25;25/05/2019;12:53:26;M0;F0;724731.5477;7704291.542;-20.74754767;-42.84163367;0.5;1.35;0;0;0.1;0;0.26152;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
935;25;25/05/2019;12:53:27;M0;F0;724731.2592;7704292.045;-20.74754317;-42.8416365;0.55;1.35;0;0;0.1;0;0.2618;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
936;25;25/05/2019;12:53:28;M0;F0;724730.8326;7704292.604;-20.74753817;-42.84164067;0.54;1.35;0;0;0.1;0;0.26208;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
937;25;25/05/2019;12:53:29;M0;F0;724730.473;7704292.978;-20.74753483;-42.84164417;0;1.35;0;0;0.1;0;0.26236;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
938;25;25/05/2019;12:53:30;M0;F0;724730.3043;7704293.349;-20.7475315;-42.84164583;0.41;1.35;50000;0;0.1;0;0.26264;0;0.75;28;90;4.2;0;MAP;OFF;OFF;0;0.16;0
939;25;25/05/2019;12:53:31;M0;F0;724730.3226;7704293.423;-20.74753083;-42.84164567;0.47;1.35;50000;0;0.1;0;0.26292;0;0.75;28;90;4.2;0;MAP;OFF;OFF;0;0.23;0
940;25;25/05/2019;12:53:32;M0;F0;724730.5786;7704293.087;-20.74753383;-42.84164317;0;1.35;50000;0;0.1;0;0.2632;0;0.75;28;90;4.2;0;MAP;OFF;OFF;0;0.26;0
941;25;25/05/2019;12:53:33;M0;F0;724730.8165;7704292.697;-20.74753733;-42.84164083;0;1.35;0;0;0.1;0;0.26348;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
942;25;25/05/2019;12:53:34;M0;F0;724731.0918;7704292.508;-20.747539;-42.84163817;0;1.35;0;0;0.1;0;0.26376;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
943;25;25/05/2019;12:53:35;M0;F0;724731.213;7704292.488;-20.74753917;-42.841637;0;1.35;0;0;0.1;0;0.26404;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
944;26;25/05/2019;12:53:36;M0;F0;724731.1605;7704292.452;-20.7475395;-42.8416375;0.82;1.35;0;0;0.1;0;0.26432;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
945;26;25/05/2019;12:53:37;M0;F0;724730.971;7704292.565;-20.7475385;-42.84163933;0.78;1.35;0;0;0.1;0;0.2646;0;0.75;28;90;0;0;MAP;OFF;OFF;0;0;0
946;26;25/05/2019;12:53:38;M0;F0;724730.6666;7704293.179;-20.747533;-42.84164233;0.8;1.35;50000;0;0.1;0;0.26488;0;0.75;28;90;4.2;0;MAP;OFF;OFF;51.38703;0.39;0
947;26;25/05/2019;12:53:39;M0;F0;724730.4156;7704293.883;-20.74752667;-42.84164483;0.87;1.35;50000;0;0.1;0;0.26516;0;0.75;28;90;4.2;0;MAP;OFF;OFF;53.32657;0.41;0
948;26;25/05/2019;12:53:40;M0;F0;724730.1308;7704294.662;-20.74751967;-42.84164767;0.89;1.35;50000;0;0.1;0;0.26544;0;0.75;28;90;4.2;0;MAP;OFF;OFF;56.23588;0.44;0
949;26;25/05/2019;12:53:41;M0;F0;724729.6568;7704295.573;-20.7475115;-42.84165233;0.9;1.35;50000;0;0.1;0;0.26572;0;0.75;28;90;4.2;0;MAP;OFF;OFF;56.23588;0.44;0
950;26;25/05/2019;12:53:42;M0;F0;724729.0779;7704296.43;-20.74750383;-42.841658;0.91;1.35;50000;0;0.1;0;0.266;0;0.75;28;90;4.2;0;MAP;OFF;OFF;56.23588;0.44;0
951;26;25/05/2019;12:53:43;M0;F0;724728.448;7704297.361;-20.7474955;-42.84166417;0.91;1.35;50000;0;0.1;0;0.26628;0;0.75;28;90;4.2;0;MAP;OFF;OFF;56.23588;0.44;0
952;26;25/05/2019;12:53:44;M0;F0;724727.9385;7704298.217;-20.74748783;-42.84166917;0.92;1.35;50000;0;0.1;0;0.26656;0;0.75;28;90;4.2;0;MAP;OFF;OFF;57.20565;0.45;0
953;26;25/05/2019;12:53:45;M0;F0;724727.4625;7704298.98;-20.747481;-42.84167383;0.92;1.35;50000;0;0.1;0;0.26684;0;0.75;28;90;4.2;0;MAP;OFF;OFF;57.20565;0.45;0
954;26;25/05/2019;12:53:46;M0;F0;724726.9704;7704299.836;-20.74747333;-42.84167867;0.92;1.35;50000;0;0.1;0;0.26712;0;0.75;28;90;4.2;0;MAP;OFF;OFF;57.20565;0.45;0
955;26;25/05/2019;12:53:47;M0;F0;724726.4959;7704300.71;-20.7474655;-42.84168333;0.92;1.35;50000;0;0.1;0;0.2674;0;0.75;28;90;4.2;0;MAP;OFF;OFF;58.17542;0.46;0
956;26;25/05/2019;12:53:48;M0;F0;724726.0725;7704301.509;-20.74745833;-42.8416875;0.92;1.36;50000;0;0.1;0;0.26768;0;0.75;28;90;4.2;0;MAP;OFF;OFF;57.20565;0.45;0
957;26;25/05/2019;12:53:49;M0;F0;724725.6291;7704302.106;-20.747453;-42.84169183;0.93;1.36;50000;0;0.1;0;0.26796;0;0.75;28;90;4.2;0;MAP;OFF;OFF;58.17542;0.46;0
958;26;25/05/2019;12:53:50;M0;F0;724725.1186;7704302.888;-20.747446;-42.84169683;0.93;1.36;50000;0;0.1;0;0.26824;0;0.75;28;90;4.2;0;MAP;OFF;OFF;58.17542;0.46;0
959;26;25/05/2019;12:53:51;M0;F0;724724.6598;7704303.632;-20.74743933;-42.84170133;0.93;1.36;50000;0;0.1;0;0.26852;0;0.75;28;90;4.2;0;MAP;OFF;OFF;58.17542;0.46;0
960;26;25/05/2019;12:53:52;M0;F0;724724.1501;7704304.47;-20.74743183;-42.84170633;0.94;1.36;50000;0;0.1;0;0.2688;0;0.75;28;90;4.2;0;MAP;OFF;OFF;58.17542;0.46;0
961;27;25/05/2019;12:53:53;M0;F0;724723.5709;7704305.308;-20.74742433;-42.841712;0.94;1.36;50000;0;0.1;0;0.26908;0;0.75;28;90;4.2;0;MAP;OFF;OFF;58.17542;0.46;0
962;27;25/05/2019;12:53:54;M0;F0;724722.9928;7704306.22;-20.74741617;-42.84171767;0.94;1.36;50000;0;0.1;0;0.26936;0;0.75;28;90;4.2;0;MAP;OFF;OFF;58.17542;0.46;0
963;27;25/05/2019;12:53:55;M0;F0;724722.4136;7704307.058;-20.74740867;-42.84172333;0.94;1.36;60000;0;0.1;0;0.26964;0;0.75;28;90;5;0;MAP;OFF;OFF;66.90335;0.55;0
964;27;25/05/2019;12:53:56;M0;F0;724721.8692;7704307.896;-20.74740117;-42.84172867;0.94;1.36;60000;0;0.1;0;0.26992;0;0.75;28;90;5;0;MAP;OFF;OFF;66.90335;0.55;0
965;27;25/05/2019;12:53:57;M0;F0;724721.2898;7704308.716;-20.74739383;-42.84173433;0.94;1.36;60000;0;0.1;0;0.2702;0;0.75;28;90;5;0;MAP;OFF;OFF;66.90335;0.55;0
966;27;25/05/2019;12:53:58;M0;F0;724720.8835;7704309.497;-20.74738683;-42.84173833;0.95;1.36;60000;0;0.1;0;0.27048;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
967;27;25/05/2019;12:53:59;M0;F0;724720.4261;7704310.352;-20.74737917;-42.84174283;0.95;1.36;60000;0;0.1;0;0.27076;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
968;27;25/05/2019;12:54:00;M0;F0;724719.9685;7704311.189;-20.74737167;-42.84174733;0.95;1.36;60000;0;0.1;0;0.27104;0;0.75;28;90;5;0;MAP;OFF;OFF;66.90335;0.55;0
969;27;25/05/2019;12:54:01;M0;F0;724719.564;7704312.099;-20.7473635;-42.84175133;0.95;1.36;60000;0;0.1;0;0.27132;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
970;27;25/05/2019;12:54:02;M0;F0;724719.0215;7704313.084;-20.74735467;-42.84175667;0.95;1.36;60000;0;0.1;0;0.2716;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
971;27;25/05/2019;12:54:03;M0;F0;724718.3903;7704313.923;-20.74734717;-42.84176283;0.95;1.36;60000;0;0.1;0;0.27188;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
972;27;25/05/2019;12:54:04;M0;F0;724717.8273;7704314.669;-20.7473405;-42.84176833;0.95;1.36;60000;0;0;0;0.27216;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
973;27;25/05/2019;12:54:05;M0;F0;724717.3528;7704315.543;-20.74733267;-42.841773;0.95;1.36;60000;0;0.1;0;0.27244;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
974;27;25/05/2019;12:54:06;M0;F0;724716.8443;7704316.473;-20.74732433;-42.841778;0.96;1.36;60000;0;0.1;0;0.27272;0;0.75;28;90;5;0;MAP;OFF;OFF;67.87312;0.56;0
975;27;25/05/2019;12:54:07;M0;F0;724716.3869;7704317.328;-20.74731667;-42.8417825;0.96;1.36;60000;0;0.1;0;0.273;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
976;27;25/05/2019;12:54:08;M0;F0;724715.8092;7704318.277;-20.74730817;-42.84178817;0.96;1.36;60000;0;0.1;0;0.27328;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
977;27;25/05/2019;12:54:09;M0;F0;724715.335;7704319.169;-20.74730017;-42.84179283;0.96;1.36;60000;0;0.1;0;0.27356;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
978;27;25/05/2019;12:54:10;M0;F0;724714.7561;7704320.026;-20.7472925;-42.8417985;0.96;1.36;60000;0;0.1;0;0.27384;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
979;27;25/05/2019;12:54:11;M0;F0;724714.1232;7704320.736;-20.74728617;-42.84180467;0.96;1.36;60000;0;0.1;0;0.27412;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
980;27;25/05/2019;12:54:12;M0;F0;724713.5596;7704321.445;-20.74727983;-42.84181017;0.96;1.36;60000;0;0.1;0;0.2744;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
981;27;25/05/2019;12:54:13;M0;F0;724713.103;7704322.355;-20.74727167;-42.84181467;0.96;1.36;60000;0;0.1;0;0.27468;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
982;27;25/05/2019;12:54:14;M0;F0;724712.5236;7704323.175;-20.74726433;-42.84182033;0.96;1.36;60000;0;0.1;0;0.27496;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
983;27;25/05/2019;12:54:15;M0;F0;724712.0308;7704323.975;-20.74725717;-42.84182517;0.97;1.36;60000;0;0.1;0;0.27524;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
984;27;25/05/2019;12:54:16;M0;F0;724711.4873;7704324.887;-20.747249;-42.8418305;0.96;1.36;60000;0;0.1;0;0.27552;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
985;27;25/05/2019;12:54:17;M0;F0;724710.907;7704325.633;-20.74724233;-42.84183617;0.96;1.36;60000;0;0.1;0;0.2758;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
986;27;25/05/2019;12:54:18;M0;F0;724710.4652;7704326.359;-20.74723583;-42.8418405;0.96;1.36;60000;0;0.1;0;0.27608;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
987;27;25/05/2019;12:54:19;M0;F0;724709.9391;7704327.27;-20.74722767;-42.84184567;0.96;1.36;60000;0;0.1;0;0.27636;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
988;27;25/05/2019;12:54:20;M0;F0;724709.4659;7704328.237;-20.747219;-42.84185033;0.97;1.36;60000;0;0.1;0;0.27664;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
989;27;25/05/2019;12:54:21;M0;F0;724709.0266;7704329.147;-20.74721083;-42.84185467;0.97;1.36;60000;0;0.1;0;0.27692;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
990;27;25/05/2019;12:54:22;M0;F0;724708.4306;7704330.022;-20.747203;-42.8418605;0.97;1.36;60000;0;0.1;0;0.2772;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
991;27;25/05/2019;12:54:23;M0;F0;724707.8194;7704331.064;-20.74719367;-42.8418665;0.97;1.36;60000;0;0.1;0;0.27748;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
992;27;25/05/2019;12:54:24;M0;F0;724707.3635;7704332.03;-20.747185;-42.841871;0.97;1.36;60000;0;0.1;0;0.27776;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
993;27;25/05/2019;12:54:25;M0;F0;724706.7335;7704332.961;-20.74717667;-42.84187717;0.97;1.36;60000;0;0.1;0;0.27804;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
994;27;25/05/2019;12:54:26;M0;F0;724706.172;7704333.818;-20.747169;-42.84188267;0.97;1.36;60000;0;0.1;0;0.27832;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
995;27;25/05/2019;12:54:27;M0;F0;724705.663;7704334.711;-20.747161;-42.84188767;0.98;1.44;60000;0;0.1;0;0.2786;0;0.75;28;90;5;0;MAP;OFF;OFF;68.84289;0.57;0
996;27;25/05/2019;12:54:28;M0;F0;724705.2064;7704335.621;-20.74715283;-42.84189217;0.98;1.36;60000;0;0.1;0;0.27888;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
997;27;25/05/2019;12:54:29;M0;F0;724704.6267;7704336.423;-20.74714567;-42.84189783;0.98;1.36;60000;0;0.1;0;0.27916;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
998;27;25/05/2019;12:54:30;M0;F0;724704.1354;7704337.334;-20.7471375;-42.84190267;0.98;1.36;60000;0;0.1;0;0.27944;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
999;27;25/05/2019;12:54:31;M0;F0;724703.6614;7704338.244;-20.74712933;-42.84190733;0.98;1.36;60000;0;0;0;0.27972;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1000;27;25/05/2019;12:54:32;M0;F0;724703.1013;7704339.212;-20.74712067;-42.84191283;0.98;1.36;60000;0;0.1;0;0.28;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1001;27;25/05/2019;12:54:33;M0;F0;724702.5571;7704340.068;-20.747113;-42.84191817;0.98;1.36;60000;0;0;0;0.28028;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1002;27;25/05/2019;12:54:34;M0;F0;724701.9956;7704340.925;-20.74710533;-42.84192367;0.98;1.36;60000;0;0.1;0;0.28056;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1003;27;25/05/2019;12:54:35;M0;F0;724701.537;7704341.688;-20.7470985;-42.84192817;0.98;1.36;60000;0;0;0;0.28084;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1004;27;25/05/2019;12:54:36;M0;F0;724700.904;7704342.397;-20.74709217;-42.84193433;0.98;1.36;60000;0;0;0;0.28112;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1005;27;25/05/2019;12:54:37;M0;F0;724700.2909;7704343.292;-20.74708417;-42.84194033;0.98;1.36;60000;0;0.1;0;0.2814;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1006;27;25/05/2019;12:54:38;M0;F0;724699.8685;7704344.165;-20.74707633;-42.8419445;0.98;1.36;60000;0;0.1;0;0.28168;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1007;27;25/05/2019;12:54:39;M0;F0;724699.3392;7704344.836;-20.74707033;-42.84194967;0.98;1.36;60000;0;0.1;0;0.28196;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1008;27;25/05/2019;12:54:40;M0;F0;724698.8295;7704345.674;-20.74706283;-42.84195467;0.98;1.36;60000;0;0.1;0;0.28224;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1009;27;25/05/2019;12:54:41;M0;F0;724698.2347;7704346.642;-20.74705417;-42.8419605;0.98;1.36;60000;0;0.1;0;0.28252;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1010;27;25/05/2019;12:54:42;M0;F0;724697.7081;7704347.516;-20.74704633;-42.84196567;0.98;1.36;60000;0;0.1;0;0.2828;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1011;27;25/05/2019;12:54:43;M0;F0;724697.3056;7704348.574;-20.74703683;-42.84196967;0.98;1.36;60000;0;0.1;0;0.28308;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1012;27;25/05/2019;12:54:44;M0;F0;724696.7279;7704349.523;-20.74702833;-42.84197533;0.98;1.36;60000;0;0.1;0;0.28336;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1013;27;25/05/2019;12:54:45;M0;F0;724696.2368;7704350.452;-20.74702;-42.84198017;0.98;1.36;60000;0;0.1;0;0.28364;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1014;27;25/05/2019;12:54:46;M0;F0;724695.7295;7704351.474;-20.74701083;-42.84198517;0.99;1.36;60000;0;0.1;0;0.28392;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1015;27;25/05/2019;12:54:47;M0;F0;724695.2729;7704352.385;-20.74700267;-42.84198967;0.99;1.36;60000;0;0.1;0;0.2842;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1016;27;25/05/2019;12:54:48;M0;F0;724694.7637;7704353.259;-20.74699483;-42.84199467;0.99;1.36;60000;0;0.1;0;0.28448;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1017;27;25/05/2019;12:54:49;M0;F0;724694.3415;7704354.151;-20.74698683;-42.84199883;0.99;1.36;60000;0;0.1;0;0.28476;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1018;27;25/05/2019;12:54:50;M0;F0;724693.8318;7704354.988;-20.74697933;-42.84200383;0.99;1.36;60000;0;0.1;0;0.28504;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1019;27;25/05/2019;12:54:51;M0;F0;724693.3042;7704355.789;-20.74697217;-42.842009;0.99;1.36;60000;0;0.1;0;0.28532;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1020;28;25/05/2019;12:54:52;M0;F0;724692.7764;7704356.571;-20.74696517;-42.84201417;0.98;1.36;60000;0;0.1;0;0.2856;0;0.75;28;90;5;0;MAP;OFF;OFF;69.81266;0.58;0
1021;28;25/05/2019;12:54:53;M0;F0;724692.2476;7704357.279;-20.74695883;-42.84201933;0.98;1.36;40000;0;0.1;0;0.28588;0;0.75;28;90;3.3;0;MAP;OFF;OFF;50.41726;0.38;0
1022;28;25/05/2019;12:54:54;M0;F0;724691.7885;7704358.005;-20.74695233;-42.84202383;0.99;1.36;40000;0;0.1;0;0.28616;0;0.75;28;90;3.3;0;MAP;OFF;OFF;51.38703;0.39;0
1023;28;25/05/2019;12:54:55;M0;F0;724691.3123;7704358.75;-20.74694567;-42.8420285;0.99;1.36;40000;0;0.1;0;0.28644;0;0.75;28;90;3.3;0;MAP;OFF;OFF;51.38703;0.39;0
