LogID,Log_Bt,Date,Time (UTC),MachineID,FieldID,LatUTM(m),LongUTM(m),Lat(º),Long(º),Speed (m/s),GPS PDOP ,PopSeed(Plant/ha),FertRt(kg/ha),FertWgt(kg),Mean Op Cap(m2/h),Time Operation (h),Area(m2),Row Spacing(m),Holes, seed_germ (%), SeedByM, FertByM, Seed Mode, Fert Mode,Remote Status,Duty Seed, Calc Rot Seed, Real Rot Seed
3925,19,25/05/19,16:57:27,M0,F0,724720.9109523713,7704338.863284443,-20.747121666666665,-42.84174183333333,0.91,1.45,60000,0.0,0.1,0.0,1.0885,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,67.83858,0.54,0.46
3926,19,25/05/19,16:57:28,M0,F0,724721.472244736,7704337.988261545,-20.7471295,-42.84173633333333,0.92,1.45,60000,0.0,0.1,0.0,1.08878,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,68.01858,0.54,0.55
3927,19,25/05/19,16:57:29,M0,F0,724721.9288857215,7704337.077719612,-20.747137666666667,-42.841731833333334,0.92,1.45,60000,0.0,0.1,0.0,1.08906,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,68.01858,0.54,0.57
3928,19,25/05/19,16:57:30,M0,F0,724722.5415181052,7704336.146637035,-20.747146,-42.841725833333335,0.92,1.45,60000,0.0,0.1,0.0,1.08934,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,67.92858,0.54,0.57
3929,19,25/05/19,16:57:31,M0,F0,724723.1380225612,7704335.30806011,-20.7471535,-42.84172,0.92,1.45,60000,0.0,0.1,0.0,1.08962,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,67.83858,0.54,0.57
3930,19,25/05/19,16:57:32,M0,F0,724723.5956488951,7704334.471337253,-20.747161,-42.8417155,0.92,1.45,60000,0.0,0.1,0.0,1.0899,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,67.79358,0.54,0.55
3931,19,25/05/19,16:57:33,M0,F0,724724.1740543321,7704333.577627689,-20.747169,-42.84170983333333,0.92,1.45,60000,0.0,0.1,0.0,1.09018,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,67.79358,0.54,0.5
3932,19,25/05/19,16:57:34,M0,F0,724724.8042925877,7704332.664768023,-20.747177166666667,-42.84170366666667,0.93,1.45,60000,0.0,0.1,0.0,1.09046,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,67.91358,0.54,0.55
3933,19,25/05/19,16:57:35,M0,F0,724725.3479783812,7704331.7715219315,-20.747185166666668,-42.84169833333333,0.93,1.45,60000,0.0,0.1,0.0,1.09074,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,68.88335,0.55,0.56
3934,19,25/05/19,16:57:36,M0,F0,724725.9251517016,7704330.785538364,-20.747194,-42.84169266666667,0.93,1.45,60000,0.0,0.1,0.0,1.09102,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,68.88335,0.55,0.57
3935,19,25/05/19,16:57:37,M0,F0,724726.3820386025,7704329.893451048,-20.747202,-42.841688166666664,0.93,1.45,60000,0.0,0.1,0.0,1.0913,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,68.88335,0.55,0.57
3936,19,25/05/19,16:57:38,M0,F0,724726.8406501459,7704329.130547209,-20.74720883333333,-42.84168366666667,0.93,1.45,60000,0.0,0.1,0.0,1.09158,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,68.88335,0.55,0.56
3937,19,25/05/19,16:57:39,M0,F0,724727.4026809961,7704328.3108884,-20.747216166666668,-42.84167816666667,0.93,1.45,60000,0.0,0.1,0.0,1.09186,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,68.88335,0.55,0.5
3938,19,25/05/19,16:57:40,M0,F0,724727.9818251533,7704327.472543016,-20.747223666666667,-42.8416725,0.93,1.45,60000,0.0,0.1,0.0,1.09214,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,69.03335,0.55,0.5
3939,20,25/05/19,16:57:41,M0,F0,724728.4915302516,7704326.635124676,-20.747231166666666,-42.8416675,0.93,1.45,60000,0.0,0.1,0.0,1.09242,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,69.10835,0.55,0.56
3940,20,25/05/19,16:57:42,M0,F0,724729.0362011809,7704325.815697564,-20.7472385,-42.841662166666666,0.93,1.45,60000,0.0,0.1,0.0,1.0927,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,69.10835,0.55,0.57
3941,20,25/05/19,16:57:43,M0,F0,724729.46033937,7704325.07171195,-20.747245166666666,-42.841658,0.93,1.48,50000,0.0,0.1,0.0,1.09298,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,58.17542,0.46,0.44
3942,20,25/05/19,16:57:44,M0,F0,724729.9715226464,7704324.345022259,-20.747251666666667,-42.841653,0.93,1.45,50000,0.0,0.1,0.0,1.09326,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,58.32542,0.46,0.32
3943,20,25/05/19,16:57:45,M0,F0,724730.3416103948,7704323.454093642,-20.747259666666668,-42.841649333333336,0.93,1.45,50000,0.0,0.1,0.0,1.09354,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,58.74542,0.46,0.32
3944,20,25/05/19,16:57:46,M0,F0,724730.6955703048,7704322.655670706,-20.747266833333335,-42.84164583333333,0.93,1.45,50000,0.0,0.1,0.0,1.09382,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.15042,0.46,0.34
3945,20,25/05/19,16:57:47,M0,F0,724731.1893937007,7704321.929212737,-20.747273333333332,-42.841641,0.93,1.45,50000,0.0,0.1,0.0,1.0941,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.51042,0.46,0.35
3946,20,25/05/19,16:57:48,M0,F0,724731.648743954,7704321.221673076,-20.747279666666667,-42.8416365,0.93,1.45,50000,0.0,0.1,0.0,1.09438,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.81042,0.46,0.39
3947,20,25/05/19,16:57:49,M0,F0,724732.2102814941,7704320.3651044825,-20.747287333333333,-42.841631,0.93,1.45,50000,0.0,0.1,0.0,1.09466,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.97542,0.46,0.44
3948,20,25/05/19,16:57:50,M0,F0,724732.8940763522,7704319.562277813,-20.7472945,-42.841624333333336,0.93,1.45,50000,0.0,0.1,0.0,1.09494,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.00542,0.46,0.49
3949,20,25/05/19,16:57:51,M0,F0,724733.4737126905,7704318.76084175,-20.747301666666665,-42.84161866666667,0.94,1.45,50000,0.0,0.1,0.0,1.09522,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.96042,0.46,0.46
3950,20,25/05/19,16:57:52,M0,F0,724733.986127554,7704318.126425827,-20.74730733333333,-42.84161366666667,0.94,1.45,50000,0.0,0.1,0.0,1.0955,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.96042,0.46,0.44
3951,20,25/05/19,16:57:53,M0,F0,724734.3919199844,7704317.308852675,-20.747314666666668,-42.84160966666666,0.94,1.45,50000,0.0,0.1,0.0,1.09578,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.09542,0.46,0.39
3952,20,25/05/19,16:57:54,M0,F0,724734.849052405,7704316.435219828,-20.7473225,-42.84160516666667,0.94,1.45,50000,0.0,0.1,0.0,1.09606,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.30542,0.46,0.46
3953,20,25/05/19,16:57:55,M0,F0,724735.4115751893,7704315.652470237,-20.7473295,-42.84159966666667,0.94,1.45,50000,0.0,0.1,0.0,1.09634,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.26042,0.46,0.49
3954,20,25/05/19,16:57:56,M0,F0,724735.9894864826,7704314.721850559,-20.747337833333333,-42.841594,0.94,1.45,50000,0.0,0.1,0.0,1.09662,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.15542,0.46,0.5
3955,20,25/05/19,16:57:57,M0,F0,724736.5192608556,7704314.087202761,-20.7473435,-42.84158883333333,0.94,1.45,50000,0.0,0.1,0.0,1.0969,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.05042,0.46,0.49
3956,20,25/05/19,16:57:58,M0,F0,724736.9605117158,7704313.324530326,-20.747350333333333,-42.8415845,0.94,1.45,50000,0.0,0.1,0.0,1.09718,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.96042,0.46,0.49
3957,20,25/05/19,16:57:59,M0,F0,724737.5557825709,7704312.393678799,-20.747358666666667,-42.84157866666666,0.94,1.45,50000,0.0,0.1,0.0,1.09746,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.91542,0.46,0.46
3958,20,25/05/19,16:58:00,M0,F0,724738.1860192253,7704311.480818473,-20.747366833333334,-42.8415725,0.94,1.45,50000,0.0,0.1,0.0,1.09774,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.91542,0.46,0.37
3959,20,25/05/19,16:58:01,M0,F0,724738.7133294035,7704310.661622724,-20.747374166666667,-42.84156733333333,0.94,1.45,50000,0.0,0.1,0.0,1.09802,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.18542,0.46,0.37
3960,20,25/05/19,16:58:02,M0,F0,724739.2059200605,7704309.842890513,-20.7473815,-42.8415625,0.94,1.48,50000,0.0,0.1,0.0,1.0983,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.45542,0.46,0.45
3961,20,25/05/19,16:58:03,M0,F0,724739.7669639912,7704308.949412014,-20.7473895,-42.841557,0.94,1.45,50000,0.0,0.1,0.0,1.09858,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.45542,0.46,0.46
3962,20,25/05/19,16:58:04,M0,F0,724740.3639593336,7704308.147743859,-20.747396666666667,-42.84155116666667,0.94,1.45,50000,0.0,0.1,0.0,1.09886,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.45542,0.46,0.46
3963,20,25/05/19,16:58:05,M0,F0,724740.9443340956,7704307.401671819,-20.747403333333335,-42.8415455,0.94,1.45,50000,0.0,0.1,0.0,1.09914,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.45542,0.46,0.46
3964,20,25/05/19,16:58:06,M0,F0,724741.5926693036,7704306.5439439025,-20.747411,-42.841539166666664,0.94,1.45,50000,0.0,0.1,0.0,1.09942,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.45542,0.46,0.46
3965,20,25/05/19,16:58:07,M0,F0,724742.3087185262,7704305.556105312,-20.747419833333332,-42.84153216666667,0.94,1.45,50000,0.0,0.1,0.0,1.0997,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.45542,0.46,0.45
3966,20,25/05/19,16:58:08,M0,F0,724742.7990911913,7704304.5712798815,-20.747428666666668,-42.84152733333333,0.95,1.45,50000,0.0,0.1,0.0,1.09998,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.59042,0.46,0.37
3967,20,25/05/19,16:58:09,M0,F0,724743.3229512181,7704303.493716927,-20.747438333333335,-42.841522166666664,0.95,1.44,50000,0.0,0.1,0.0,1.10026,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,61.86019,0.47,0.37
3968,20,25/05/19,16:58:10,M0,F0,724743.8844875072,7704302.63714782,-20.747446,-42.841516666666664,0.94,1.44,50000,0.0,0.1,0.0,1.10054,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,61.08542,0.46,0.45
3969,20,25/05/19,16:58:11,M0,F0,724744.4470093655,7704301.854397835,-20.747453,-42.84151116666666,0.94,1.44,50000,0.0,0.1,0.0,1.10082,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,61.08542,0.46,0.5
3970,21,25/05/19,16:58:12,M0,F0,724745.0110096193,7704301.182376546,-20.747459,-42.84150566666667,0.94,1.44,0,0.0,0.1,0.0,1.1011,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0.43
3971,21,25/05/19,16:58:13,M0,F0,724745.5576501028,7704300.510587021,-20.747465,-42.841500333333336,0.94,1.44,0,0.0,0.1,0.0,1.10138,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3972,21,25/05/19,16:58:14,M0,F0,724746.0370693321,7704300.0058177095,-20.7474695,-42.84149566666667,0,1.44,0,0.0,0.1,0.0,1.10166,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3973,21,25/05/19,16:58:15,M0,F0,724746.3966953377,7704299.631854413,-20.747472833333333,-42.84149216666667,0,1.44,0,0.0,0.1,0.0,1.10208,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3974,21,25/05/19,16:59:00,M0,F0,724746.6600481165,7704299.849835026,-20.747470833333335,-42.84148966666667,0,1.44,0,0.0,0.1,0.0,1.10236,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3975,21,25/05/19,16:59:01,M0,F0,724746.6250822584,7704299.831843817,-20.747471,-42.84149,0,1.85,0,0.0,0.1,0.0,1.10264,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3976,21,25/05/19,16:59:02,M0,F0,724746.6774078407,7704299.849603238,-20.747470833333335,-42.8414895,0,1.44,0,0.0,0.1,0.0,1.10292,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3977,21,25/05/19,16:59:03,M0,F0,724746.7470931467,7704299.867130869,-20.747470666666665,-42.84148883333334,0.57,1.44,0,0.0,0.1,0.0,1.1032,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3978,21,25/05/19,16:59:04,M0,F0,724746.7475859675,7704299.904040443,-20.747470333333332,-42.84148883333334,0.72,1.44,0,0.0,0.1,0.0,1.10348,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3979,22,25/05/19,16:59:05,M0,F0,724746.3891920121,7704300.370277682,-20.747466166666666,-42.841492333333335,0.77,1.44,0,0.0,0.1,0.0,1.10376,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3980,22,25/05/19,16:59:06,M0,F0,724745.9995283182,7704301.095345506,-20.747459666666668,-42.841496166666666,0.84,1.44,0,0.0,0.1,0.0,1.10404,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3981,22,25/05/19,16:59:07,M0,F0,724745.6458160852,7704301.912223677,-20.747452333333335,-42.841499666666664,0.88,1.44,0,0.0,0.1,0.0,1.10432,0.0,0.75,28,90,0.0,0.0,MAP,OFF,OFF,0.0,0.0,0
3982,22,25/05/19,16:59:08,M0,F0,724745.2752369028,7704302.766243197,-20.747444666666667,-42.841503333333335,0.88,1.44,50000,0.0,0.1,0.0,1.1046,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,55.26611,0.43,0.17
3983,22,25/05/19,16:59:09,M0,F0,724744.7315532179,7704303.659490146,-20.747436666666665,-42.84150866666667,0.89,1.44,50000,0.0,0.1,0.0,1.10488,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,55.83611,0.43,0.45
3984,22,25/05/19,16:59:10,M0,F0,724744.2203712655,7704304.386180418,-20.747430166666668,-42.841513666666664,0.9,1.44,50000,0.0,0.1,0.0,1.10516,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,56.80588,0.44,0.44
3985,22,25/05/19,16:59:11,M0,F0,724743.6556316407,7704305.002837304,-20.747424666666667,-42.841519166666664,0.9,1.44,50000,0.0,0.1,0.0,1.10544,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,57.82065,0.45,0.39
3986,22,25/05/19,16:59:12,M0,F0,724743.1627949495,7704305.803114895,-20.7474175,-42.841524,0.91,1.44,50000,0.0,0.1,0.0,1.10572,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,57.89565,0.45,0.14
3987,22,25/05/19,16:59:13,M0,F0,724742.7220374001,7704306.602697115,-20.747410333333335,-42.841528333333336,0.91,1.44,50000,0.0,0.1,0.0,1.106,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,58.76565,0.45,0.2
3988,22,25/05/19,16:59:14,M0,F0,724742.2463139391,7704307.384288099,-20.747403333333335,-42.841533,0.91,1.44,50000,0.0,0.1,0.0,1.10628,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,59.54565,0.45,0.2
3989,22,25/05/19,16:59:15,M0,F0,724741.8395365505,7704308.128042361,-20.747396666666667,-42.841537,0.91,1.44,50000,0.0,0.1,0.0,1.10656,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,60.29565,0.45,0.21
3990,22,25/05/19,16:59:16,M0,F0,724741.310748187,7704308.836509513,-20.747390333333332,-42.84154216666667,0.91,1.44,50000,0.0,0.1,0.0,1.10684,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,61.00065,0.45,0.24
3991,22,25/05/19,16:59:17,M0,F0,724740.6619200597,7704309.6573278345,-20.747383,-42.8415485,0.92,1.44,50000,0.0,0.1,0.0,1.10712,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,61.57065,0.45,0.31
3992,22,25/05/19,16:59:18,M0,F0,724740.1008761458,7704310.550806364,-20.747375,-42.841554,0.92,1.44,50000,0.0,0.1,0.0,1.1074,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,61.91565,0.45,0.4
3993,22,25/05/19,16:59:19,M0,F0,724739.6608575128,7704311.405752833,-20.747367333333333,-42.84155833333333,0.92,1.44,50000,0.0,0.1,0.0,1.10768,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.03565,0.45,0.44
3994,22,25/05/19,16:59:20,M0,F0,724739.1518926871,7704312.2985359775,-20.747359333333332,-42.84156333333333,0.93,1.44,50000,0.0,0.1,0.0,1.10796,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.03565,0.45,0.43
3995,22,25/05/19,16:59:21,M0,F0,724738.5556363203,7704313.155568426,-20.747351666666667,-42.841569166666666,0.93,1.44,50000,0.0,0.1,0.0,1.10824,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.11042,0.46,0.4
3996,22,25/05/19,16:59:22,M0,F0,724738.0451929811,7704313.937622809,-20.747344666666667,-42.84157416666667,0.93,1.44,50000,0.0,0.1,0.0,1.10852,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.29042,0.46,0.4
3997,22,25/05/19,16:59:23,M0,F0,724737.4298519666,7704314.665703481,-20.747338166666665,-42.84158016666667,0.93,1.44,50000,0.0,0.1,0.0,1.1088,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.38042,0.46,0
3998,22,25/05/19,16:59:24,M0,F0,724736.8844426482,7704315.429766588,-20.747331333333335,-42.8415855,0.94,1.44,50000,0.0,0.1,0.0,1.10908,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.38042,0.46,0
3999,22,25/05/19,16:59:25,M0,F0,724736.5148482522,7704316.357604979,-20.747323,-42.841589166666665,0.94,1.44,50000,0.0,0.1,0.0,1.10936,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.38042,0.46,0
4000,22,25/05/19,16:59:26,M0,F0,724736.0393705881,7704317.157650514,-20.74731583333333,-42.841593833333334,0.93,1.44,50000,0.0,0.1,0.0,1.10964,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.38042,0.46,0
4001,22,25/05/19,16:59:27,M0,F0,724735.5281878089,7704317.884340437,-20.747309333333334,-42.841598833333336,0.93,1.44,50000,0.0,0.1,0.0,1.10992,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.38042,0.46,0
4002,22,25/05/19,16:59:28,M0,F0,724735.1035572999,7704318.59141668,-20.747303,-42.841603,0.93,1.44,50000,0.0,0.1,0.0,1.1102,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.38042,0.46,0
4003,22,25/05/19,16:59:29,M0,F0,724734.7669574405,7704319.389607962,-20.747295833333332,-42.84160633333333,0.93,1.44,50000,0.0,0.1,0.0,1.11048,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,63.38042,0.46,0
4004,22,25/05/19,16:59:30,M0,F0,724734.3425732497,7704320.115138965,-20.747289333333335,-42.8416105,0.92,1.44,50000,0.0,0.1,0.0,1.11076,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4005,22,25/05/19,16:59:31,M0,F0,724733.8482572543,7704320.804687476,-20.747283166666666,-42.84161533333334,0.92,1.44,50000,0.0,0.1,0.0,1.11104,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4006,22,25/05/19,16:59:32,M0,F0,724733.3194681212,7704321.513154298,-20.747276833333334,-42.8416205,0.92,1.44,50000,0.0,0.1,0.0,1.11132,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4007,22,25/05/19,16:59:33,M0,F0,724732.7725800171,7704322.166488517,-20.747271,-42.84162583333333,0.92,1.44,50000,0.0,0.1,0.0,1.1116,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4008,22,25/05/19,16:59:34,M0,F0,724732.2968555976,7704322.948079123,-20.747264,-42.8416305,0.91,1.44,50000,0.0,0.1,0.0,1.11188,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4009,22,25/05/19,16:59:35,M0,F0,724731.8382444881,7704323.710983155,-20.747257166666667,-42.841635,0.91,1.44,50000,0.0,0.1,0.0,1.11216,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4010,22,25/05/19,16:59:36,M0,F0,724731.3967466904,7704324.4552006135,-20.7472505,-42.84163933333333,0.91,1.44,50000,0.0,0.1,0.0,1.11244,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4011,23,25/05/19,16:59:37,M0,F0,724730.9019376549,7704325.107839442,-20.747244666666667,-42.84164416666667,0.91,1.44,50000,0.0,0.1,0.0,1.11272,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4012,23,25/05/19,16:59:38,M0,F0,724730.2166641186,7704325.799937285,-20.7472385,-42.84165083333333,0.91,1.44,50000,0.0,0.1,0.0,1.113,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4013,23,25/05/19,16:59:39,M0,F0,724729.6546334929,7704326.619596211,-20.747231166666666,-42.84165633333333,0.91,1.44,50000,0.0,0.1,0.0,1.11328,0.0,0.75,28,90,4.2,0.0,MAP,OFF,OFF,62.41065,0.45,0
4014,23,25/05/19,16:59:40,M0,F0,724729.0752430594,7704327.439486878,-20.747223833333333,-42.841662,0.91,1.44,60000,0.0,0.1,0.0,1.11356,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4015,23,25/05/19,16:59:41,M0,F0,724728.5305720698,7704328.258913985,-20.7472165,-42.84166733333333,0.91,1.44,60000,0.0,0.1,0.0,1.11384,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4016,23,25/05/19,16:59:42,M0,F0,724728.2279520102,7704329.001277194,-20.747209833333333,-42.84167033333333,0.91,1.44,60000,0.0,0.1,0.0,1.11412,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4017,23,25/05/19,16:59:43,M0,F0,724727.7879322128,7704329.856223235,-20.747202166666668,-42.84167466666667,0.91,1.44,60000,0.0,0.1,0.0,1.1144,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4018,23,25/05/19,16:59:44,M0,F0,724727.2440002295,7704330.731014641,-20.747194333333333,-42.84168,0.91,1.44,60000,0.0,0.1,0.0,1.11468,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4019,23,25/05/19,16:59:45,M0,F0,724726.8721874239,7704331.492759661,-20.7471875,-42.84168366666667,0.91,1.44,60000,0.0,0.1,0.0,1.11496,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4020,23,25/05/19,16:59:46,M0,F0,724726.55368577,7704332.346083297,-20.747179833333334,-42.841686833333334,0.91,1.44,60000,0.0,0.1,0.0,1.11524,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4021,23,25/05/19,16:59:47,M0,F0,724726.1835975784,7704333.237011787,-20.747171833333333,-42.8416905,0.91,1.44,60000,0.0,0.1,0.0,1.11552,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4022,23,25/05/19,16:59:48,M0,F0,724725.7063941992,7704333.907873433,-20.747165833333334,-42.84169516666667,0.91,1.44,60000,0.0,0.1,0.0,1.1158,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4023,23,25/05/19,16:59:49,M0,F0,724725.1592589843,7704334.542752547,-20.747160166666667,-42.8417005,0.91,1.44,60000,0.0,0.1,0.0,1.11608,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4024,23,25/05/19,16:59:50,M0,F0,724724.5962422601,7704335.288592107,-20.7471535,-42.841706,0.91,1.44,60000,0.0,0.1,0.0,1.11636,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4025,23,25/05/19,16:59:51,M0,F0,724724.0166048692,7704336.090027759,-20.747146333333333,-42.84171166666667,0.91,1.49,60000,0.0,0.1,0.0,1.11664,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4026,23,25/05/19,16:59:52,M0,F0,724723.4215787037,7704337.039333422,-20.747137833333333,-42.8417175,0.91,1.44,60000,0.0,0.1,0.0,1.11692,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4027,23,25/05/19,16:59:53,M0,F0,724723.0155387997,7704337.838451413,-20.747130666666667,-42.8417215,0.91,1.44,60000,0.0,0.1,0.0,1.1172,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4028,23,25/05/19,16:59:54,M0,F0,724722.6600998621,7704338.526145404,-20.747124499999998,-42.841725,0.91,1.44,60000,0.0,0.1,0.0,1.11748,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4029,23,25/05/19,16:59:55,M0,F0,724722.2186012178,7704339.270362537,-20.747117833333334,-42.84172933333333,0.91,1.44,60000,0.0,0.0,0.0,1.11776,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4030,23,25/05/19,16:59:56,M0,F0,724721.7423830053,7704340.015043173,-20.747111166666667,-42.841734,0.91,1.44,60000,0.0,0.0,0.0,1.11804,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4031,23,25/05/19,16:59:57,M0,F0,724721.3197223069,7704340.869757218,-20.7471035,-42.841738166666666,0.91,1.44,60000,0.0,0.0,0.0,1.11832,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,65.93358,0.54,0
4032,23,25/05/19,16:59:58,M0,F0,724720.9662542421,7704341.705089431,-20.747096,-42.841741666666664,0.9,1.44,60000,0.0,0.1,0.0,1.1186,0.0,0.75,28,90,5.0,0.0,MAP,OFF,OFF,64.96381,0.53,0
